Y_true,Y_pred
13,10.073466
7,11.133689
15,11.749681
4,10.9628725
13,10.931553
15,11.793122
8,11.086812
23,12.39592
11,10.316905
5,11.086812
10,10.994435
17,10.743099
7,13.003831
