tpr,fpr
0.0,0.0
0.0,0.00011253657438667567
0.0003073613032119256,0.00011253657438667567
0.0004610419548178884,0.00016880486158001352
0.0012294452128477024,0.00016880486158001352
0.001690487167665591,0.00016880486158001352
0.002151529122483479,0.00016880486158001352
0.002151529122483479,0.00022507314877335134
0.002305209774089442,0.0002813414359666892
0.0027662517289073307,0.0002813414359666892
0.0036883356385431073,0.0003938780103533648
0.0038420162901490703,0.0003938780103533648
0.004610419548178884,0.0003938780103533648
0.004764100199784847,0.00045014629754670267
0.005071461502996773,0.00045014629754670267
0.005378822806208698,0.0005626828719333784
0.005686184109420624,0.0007314877335133918
0.0058398647610265865,0.0007314877335133918
0.00599354541263255,0.0007877560207067297
0.006300906715844475,0.0007877560207067297
0.006300906715844475,0.0008440243079000675
0.006608268019056401,0.0008440243079000675
0.008298755186721992,0.0009002925950934053
0.00875979714153988,0.001012829169480081
0.009374519747963732,0.001012829169480081
0.009835561702781619,0.001012829169480081
0.009989242354387582,0.0011253657438667567
0.010296603657599507,0.0011253657438667567
0.010757645612417396,0.0011253657438667567
0.011065006915629323,0.0011253657438667567
0.012448132780082987,0.0014629754670267836
0.012448132780082987,0.0015192437542201215
0.01260181343168895,0.0015192437542201215
0.012909174734900875,0.0015192437542201215
0.01367757799293069,0.0015755120414134593
0.013984939296142616,0.0016317803286067971
0.01429230059935454,0.0016317803286067971
0.014599661902566468,0.0016317803286067971
0.01475334255417243,0.001688048615800135
0.015214384508990318,0.001688048615800135
0.01644382972183802,0.0017443169029934728
0.01705855232826187,0.0018005851901868107
0.01705855232826187,0.0018568534773801485
0.017212232979867834,0.0018568534773801485
0.01751959428307976,0.0019131217645734864
0.017980636237897647,0.0019131217645734864
0.018902720147533424,0.0020819266261534997
0.019363762102351315,0.0020819266261534997
0.023052097740894423,0.002419536349313527
0.023359459044106346,0.002419536349313527
0.023666820347318273,0.002419536349313527
0.02412786230213616,0.002419536349313527
0.024435223605348087,0.002419536349313527
0.02458890425695405,0.002419536349313527
0.025510988166589827,0.0025320729237002025
0.02581834946980175,0.0025320729237002025
0.02581834946980175,0.002644609498086878
0.025972030121407714,0.002644609498086878
0.025972030121407714,0.0027008777852802163
0.02627939142461964,0.002757146072473554
0.026740433379437527,0.002925950934053567
0.027508836637467345,0.002925950934053567
0.02796987859228523,0.0029822192212469053
0.028738281850315045,0.0031510240828269186
0.02950668510834486,0.0032072923700202567
0.02950668510834486,0.0032635606572135943
0.02996772706316275,0.0032635606572135943
0.02996772706316275,0.0033198289444069324
0.030736130321192563,0.003432365518793608
0.030889810972798526,0.003432365518793608
0.031965575534040266,0.003713706954760297
0.03242661748885815,0.003713706954760297
0.03258029814046411,0.003713706954760297
0.03288765944367604,0.0038262435291469728
0.03396342400491778,0.0039950483907269865
0.03396342400491778,0.004107584965113662
0.03411710465652374,0.004107584965113662
0.03442446595973567,0.004107584965113662
0.03488550791455356,0.004107584965113662
0.03503918856615952,0.004220121539500338
0.03519286921776548,0.004220121539500338
0.03534654986937145,0.0042763898266936756
0.03611495312740126,0.004332658113887013
0.03626863377900722,0.004332658113887013
0.03626863377900722,0.004388926401080351
0.03657599508221915,0.004388926401080351
0.03765175964346089,0.004388926401080351
0.037959120946672815,0.004388926401080351
0.037959120946672815,0.004445194688273689
0.03826648224988474,0.004445194688273689
0.03857384355309666,0.004445194688273689
0.03857384355309666,0.004501462975467027
0.03888120485630859,0.004501462975467027
0.03888120485630859,0.004613999549853702
0.039188566159520516,0.004670267837047041
0.039188566159520516,0.004726536124240378
0.03949592746273244,0.004726536124240378
0.03949592746273244,0.004782804411433716
0.0396496081143384,0.004782804411433716
0.03980328876594437,0.004839072698627054
0.040264330720762256,0.004839072698627054
0.042876901798063624,0.005232950708980419
0.042876901798063624,0.005289218996173756
0.043030582449669584,0.005289218996173756
0.043030582449669584,0.005345487283367094
0.04333794375288151,0.005345487283367094
0.0437989857076994,0.005626828719333784
0.044106347010911325,0.005739365293720459
0.04456738896572921,0.005739365293720459
0.04472106961733518,0.005739365293720459
0.04487475026894114,0.005795633580913797
0.045182111572153065,0.005908170155300473
0.04671891808821269,0.006133243304073824
0.04702627939142462,0.006302048165653837
0.04702627939142462,0.006358316452847176
0.048563085907484246,0.006358316452847176
0.0491778085139081,0.006639657888813865
0.04963885046872599,0.006695926176007202
0.04979253112033195,0.006695926176007202
0.050099892423543874,0.00675219446320054
0.0504072537267558,0.00675219446320054
0.0504072537267558,0.006808462750393878
0.05086829568157369,0.006920999324780554
0.051021976333179654,0.006920999324780554
0.05132933763639158,0.006977267611973891
0.0516366989396035,0.006977267611973891
0.052251421546027355,0.006977267611973891
0.053327186107269095,0.006977267611973891
0.053327186107269095,0.007033535899167229
0.053480866758875055,0.007033535899167229
0.05424927001690487,0.007033535899167229
0.054556631320116795,0.007033535899167229
0.05486399262332872,0.007033535899167229
0.05517135392654065,0.007033535899167229
0.055478715229752576,0.007146072473553905
0.05593975718457046,0.007146072473553905
0.05593975718457046,0.007202340760747243
0.05609343783617642,0.00725860904794058
0.0570155217458122,0.00725860904794058
0.05732288304902413,0.00725860904794058
0.05732288304902413,0.0073711456223272565
0.05747656370063009,0.007427413909520594
0.05747656370063009,0.007483682196713932
0.058091286307053944,0.007483682196713932
0.058244966958659904,0.007483682196713932
0.058244966958659904,0.00753995048390727
0.05839864761026587,0.00753995048390727
0.05870600891347779,0.00753995048390727
0.05885968956508376,0.00753995048390727
0.059474412171507604,0.007708755345487283
0.05962809282311357,0.007708755345487283
0.05962809282311357,0.007765023632680621
0.05978177347471953,0.00782129191987396
0.0611648993391732,0.008102633355840648
0.06131857999077916,0.008158901643033987
0.061625941293991085,0.008158901643033987
0.06193330259720301,0.008271438217420662
0.06224066390041494,0.008271438217420662
0.06224066390041494,0.008440243079000676
0.0623943445520209,0.008440243079000676
0.06254802520362686,0.008496511366194013
0.06285538650683879,0.008496511366194013
0.06316274781005071,0.008552779653387351
0.06331642846165668,0.008552779653387351
0.0636237897648686,0.008552779653387351
0.06408483171968649,0.008552779653387351
0.06408483171968649,0.008609047940580688
0.06408483171968649,0.008721584514967365
0.06408483171968649,0.00883412108935404
0.06454587367450439,0.00883412108935404
0.06469955432611034,0.00883412108935404
0.06516059628092823,0.00883412108935404
0.06546795758414016,0.008946657663740715
0.06562163823574611,0.009002925950934054
0.06608268019056401,0.00905919423812739
0.06623636084216997,0.00905919423812739
0.06623636084216997,0.00911546252532073
0.06792684800983556,0.009396803961287418
0.06808052866144153,0.009396803961287418
0.06808052866144153,0.009509340535674093
0.06808052866144153,0.009565608822867432
0.06838788996465345,0.009678145397254107
0.06838788996465345,0.009790681971640782
0.06854157061625941,0.009790681971640782
0.0690026125710773,0.009846950258834121
0.06930997387428922,0.009846950258834121
0.06930997387428922,0.00990321854602746
0.06977101582910712,0.00990321854602746
0.06992469648071307,0.00990321854602746
0.06992469648071307,0.009959486833220796
0.07007837713231904,0.009959486833220796
0.07038573843553096,0.010015755120414135
0.07084678039034885,0.010015755120414135
0.07084678039034885,0.01012829169480081
0.0714615029967727,0.01012829169480081
0.0714615029967727,0.010184559981994148
0.07161518364837867,0.010240828269187485
0.07192254495159059,0.010240828269187485
0.07222990625480252,0.010240828269187485
0.07376671277086215,0.010522169705154174
0.07407407407407407,0.010522169705154174
0.07468879668049792,0.010578437992347513
0.07484247733210389,0.010578437992347513
0.0756108805901337,0.010634706279540851
0.07576456124173966,0.010634706279540851
0.07607192254495158,0.010747242853927527
0.07653296449976948,0.010747242853927527
0.07653296449976948,0.010803511141120865
0.07668664515137544,0.010803511141120865
0.07699400645458737,0.010803511141120865
0.07699400645458737,0.010859779428314202
0.07714768710619332,0.010859779428314202
0.07714768710619332,0.010972316002700877
0.07730136775779929,0.010972316002700877
0.07899185492546489,0.011253657438667568
0.07899185492546489,0.011309925725860905
0.07899185492546489,0.01142246230024758
0.07899185492546489,0.011478730587440918
0.07914553557707085,0.011478730587440918
0.0834485938220378,0.011760072023407607
0.08360227447364377,0.011760072023407607
0.08360227447364377,0.011816340310600946
0.08390963577685569,0.011928876884987621
0.08390963577685569,0.01198514517218096
0.08406331642846165,0.01198514517218096
0.08483171968649147,0.01198514517218096
0.08483171968649147,0.01221021832095431
0.08498540033809743,0.01221021832095431
0.08544644229291533,0.012266486608147649
0.08682956815736899,0.01243529146972766
0.08836637467342862,0.012660364618501013
0.08836637467342862,0.012772901192887688
0.08836637467342862,0.012829169480081027
0.08867373597664054,0.012829169480081027
0.08898109727985247,0.012829169480081027
0.08898109727985247,0.012885437767274363
0.08928845858306439,0.012885437767274363
0.08974950053788228,0.012885437767274363
0.09021054249270016,0.013054242628854377
0.0912863070539419,0.013054242628854377
0.09190102966036576,0.013223047490434391
0.09205471031197172,0.01327931577762773
0.09220839096357769,0.01327931577762773
0.09328415552481943,0.013335584064821066
0.0958967266021208,0.013954535223947783
0.09620408790533272,0.013954535223947783
0.09727985246657446,0.014179608372721135
0.09758721376978638,0.01429214494710781
0.09774089442139235,0.01429214494710781
0.0983556170278162,0.01429214494710781
0.09850929767942217,0.01429214494710781
0.09850929767942217,0.014348413234301147
0.09866297833102812,0.014404681521494486
0.09897033963424005,0.014404681521494486
0.10096818810511757,0.014629754670267838
0.10112186875672353,0.014629754670267838
0.10112186875672353,0.01479855953184785
0.10112186875672353,0.015023632680621202
0.10127554940832949,0.01507990096781454
0.10127554940832949,0.015136169255007877
0.10142923005993545,0.015192437542201216
0.10173659136314737,0.015192437542201216
0.10189027201475334,0.015192437542201216
0.10235131396957123,0.015304974116587891
0.1025049946211772,0.015304974116587891
0.1025049946211772,0.015417510690974566
0.10265867527278316,0.015473778978167905
0.10281235592438911,0.015473778978167905
0.10419548178884279,0.01586765698852127
0.10419548178884279,0.015923925275714606
0.10465652374366068,0.015923925275714606
0.10465652374366068,0.015980193562907946
0.10481020439526663,0.015980193562907946
0.10481020439526663,0.01609273013729462
0.10511756569847856,0.01609273013729462
0.10511756569847856,0.01614899842448796
0.10527124635008453,0.01614899842448796
0.10588596895650837,0.01614899842448796
0.10603964960811434,0.016205266711681297
0.10634701091132627,0.016205266711681297
0.10711541416935608,0.016261534998874633
0.10711541416935608,0.01637407157326131
0.10726909482096204,0.016430339860454647
0.10726909482096204,0.016486608147647984
0.10742277547256801,0.016486608147647984
0.1078838174273859,0.016542876434841324
0.10895958198862764,0.016767949583614675
0.10911326264023359,0.016767949583614675
0.10911326264023359,0.01682421787080801
0.10926694329183956,0.01682421787080801
0.10926694329183956,0.01688048615800135
0.10972798524665744,0.01688048615800135
0.11003534654986938,0.01688048615800135
0.11049638850468727,0.01693675444519469
0.11049638850468727,0.017049291019581365
0.11065006915629322,0.017049291019581365
0.11095743045950515,0.017105559306774702
0.11095743045950515,0.01716182759396804
0.1111111111111111,0.01716182759396804
0.1111111111111111,0.017330632455548053
